hittingset_size,fair_hittingset_size,hittingset_fairness_l2,fair_hittingset_fairness_l2,hittingset_fairness_linf,fair_hittingset_fairness_linf,unfair_time,fair_time
336,503,0.11175950360486694,0.002489854197233059,0.07603817894345233,0.0021363518110089075,0.00010776519775390625,0.006430625915527344
336,503,0.13296677950490968,0.002489854197233059,0.1058000837053571,0.0021363518110089075,0.00010776519775390625,0.006430625915527344
336,503,0.13306673093366853,0.002489854197233059,0.09984770275297616,0.0021363518110089075,0.00010776519775390625,0.006430625915527344
336,503,0.13773111787741105,0.002489854197233059,0.1058000837053571,0.0021363518110089075,0.00010776519775390625,0.006430625915527344
336,503,0.110620261737932,0.002489854197233059,0.08199055989583337,0.0021363518110089075,0.00010776519775390625,0.006430625915527344
